UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,energy_consumption_kwh,power_state,power_state_numeric,power_quality_factor,on_diesel,actual_energy_kwh,grid_emissions_kg_co2,diesel_emissions_kg_co2,total_emissions_kg_co2,energy_cost_usd,energy_cost_ngn,maintenance_urgency,tropical_degradation_rate,Type_encoded
8317,L55496,L,298.8,309.8,1463,40.0,90,0,0,0,0,0,0,48.300666492803984,brownout,1,0.75,0,50.71569981744418,23.836378914198765,0.0,23.836378914198765,4.057255985395535,6085.883978093302,30.859609732944953,0.32307141234291603,0
8318,L55497,L,298.7,309.7,1667,30.4,92,0,0,0,0,0,0,45.32685965775222,stable_grid,0,1.0,0,45.32685965775222,21.303624039143543,0.0,21.303624039143543,3.6261487726201778,5439.223158930266,29.408742031891613,0.12922856493716642,0
8319,H37732,H,298.7,309.7,1565,39.3,94,0,0,0,0,0,0,49.663324233859896,diesel_gen,3,0.95,1,50.15995747619849,0.0,40.32860581086359,40.32860581086359,22.571980864289323,33857.971296433985,41.30978540486329,0.12922856493716642,2
8320,L55499,L,298.7,309.7,1393,45.7,99,0,0,0,0,0,0,50.77217323019076,stable_grid,0,1.0,0,50.77217323019076,23.862921418189657,0.0,23.862921418189657,4.061773858415261,6092.660787622892,32.30105302643344,0.32307141234291603,0
8321,M23180,M,298.8,309.7,1453,47.7,101,0,0,0,0,0,0,53.12960486974458,brownout,1,0.75,0,55.78608511323181,26.219460003218952,0.0,26.219460003218952,4.462886809058545,6694.3302135878175,34.261387765362436,0.12922856493716642,1
8322,L55501,L,298.8,309.6,1442,50.0,104,0,0,0,0,0,0,54.42371697193094,stable_grid,0,1.0,0,54.42371697193094,25.579146976807543,0.0,25.579146976807543,4.353897357754476,6530.846036631714,34.288957211590144,0.19384284740574964,0
8323,L55502,L,298.7,309.6,1364,44.9,106,0,0,0,0,0,0,50.17189657502995,stable_grid,0,1.0,0,50.17189657502995,23.580791390264075,0.0,23.580791390264075,4.013751726002396,6020.627589003594,33.210933597679116,0.12922856493716642,0
8324,H37737,H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0,49.24730052003423,brownout,1,0.75,0,51.70966554603594,24.30354280663689,0.0,24.30354280663689,4.1367732436828755,6205.159865524313,34.031394278805806,0.12922856493716642,2
8325,M23184,M,298.7,309.5,1394,46.0,113,0,0,0,0,0,0,51.716011757707506,diesel_gen,3,0.95,1,52.23317187528458,0.0,41.995470187728806,41.995470187728806,23.504927343878062,35257.39101581709,44.99357288576791,0.32307141234291603,1
8326,M23185,M,298.7,309.5,1500,38.8,116,0,0,0,0,0,0,49.44559876915879,stable_grid,0,1.0,0,49.44559876915879,23.23943142150463,0.0,23.23943142150463,3.9556479015327035,5933.471852299055,34.55379843746514,0.19384284740574964,1
8327,H37740,H,298.6,309.5,1523,34.2,119,0,0,0,0,0,0,47.067142786781645,stable_grid,0,1.0,0,47.067142786781645,22.12155710978737,0.0,22.12155710978737,3.7653714229425317,5648.057134413798,34.248179001704926,0.19384284740574964,2
8328,M23187,M,298.7,309.6,1254,57.1,124,0,0,0,0,0,0,55.465639924466124,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.43025911587242,0.32307141234291603,1
8329,L55508,L,298.6,309.5,1325,52.2,127,0,0,0,0,0,0,54.63125149486115,brownout,1,0.75,0,57.362814069604205,26.960522612713977,0.0,26.960522612713977,4.5890251255683365,6883.537688352505,38.889090353344585,0.19384284740574964,0
8330,L55509,L,298.8,309.7,1424,49.6,129,0,0,0,0,0,0,55.37620914785834,stable_grid,0,1.0,0,55.37620914785834,26.026818299493417,0.0,26.026818299493417,4.430096731828668,6645.145097743001,38.55386138879106,0.12922856493716642,0
8331,L55510,L,298.8,309.7,1505,39.0,131,0,0,0,0,0,0,50.43435319538554,brownout,1,0.75,0,52.95607085515482,24.889353301922764,0.0,24.889353301922764,4.236485668412386,6354.728502618579,38.076470995535836,0.12922856493716642,0
8332,M23191,M,298.8,309.7,1392,48.7,133,0,0,0,0,0,0,54.42222886476421,stable_grid,0,1.0,0,54.42222886476421,25.578447566439177,0.0,25.578447566439177,4.353778309181137,6530.667463771705,38.873449478370944,0.12922856493716642,1
8333,L55512,L,298.8,309.7,1529,44.0,136,0,0,0,0,0,0,54.38883149401357,brownout,1,0.75,0,57.108273068714254,26.8408883422957,0.0,26.8408883422957,4.56866184549714,6852.992768245711,40.228547833626294,0.19384284740574964,0
8334,M23193,M,298.8,309.7,1477,48.5,138,0,0,0,0,0,0,56.39350574062058,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.00880948186186,0.12922856493716642,1
8335,M23194,M,298.8,309.7,1459,47.3,141,0,0,0,0,0,0,55.45578105726551,diesel_gen,3,0.95,1,56.010338867838165,0.0,45.03231244974189,45.03231244974189,25.204652490527174,37806.97873579076,50.65903426241027,0.19384284740574964,1
8336,M23195,M,299.0,309.8,2240,15.9,144,0,0,0,0,0,0,41.060988139414036,diesel_gen,3,0.95,1,41.47159802080817,0.0,33.343164808729775,33.343164808729775,18.66221910936368,27993.32866404552,46.36589371389209,0.19384284740574964,1
8337,L55516,L,298.9,309.7,1449,48.8,147,0,0,0,0,0,0,56.59673554128892,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.51170452814798,0.19384284740574964,0
8338,M23197,M,298.8,309.7,1589,35.3,149,0,0,0,0,0,0,50.275351731553485,brownout,1,0.75,0,52.78911931813116,24.810886079521644,0.0,24.810886079521644,4.223129545450493,6334.69431817574,40.86757514136241,0.12922856493716642,1
8339,L55518,L,298.8,309.7,1740,28.5,152,0,0,0,0,0,0,47.54774147189363,diesel_gen,3,0.95,1,48.02321888661257,0.0,38.61066798483651,38.61066798483651,21.610448498975657,32415.672748463487,49.77908053018909,0.19384284740574964,0
8340,M23199,M,298.8,309.7,1499,40.3,154,0,0,0,0,0,0,52.476180031978856,stable_grid,0,1.0,0,52.476180031978856,24.66380461503006,0.0,24.66380461503006,4.198094402558309,6297.141603837463,41.55547197053656,0.12922856493716642,1
8341,M23200,M,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,50.84679668242015,stable_grid,0,1.0,0,50.84679668242015,23.897994440737467,0.0,23.897994440737467,4.067743734593612,6101.615601890418,41.495483535332504,0.19384284740574964,1
8342,L55521,L,298.8,309.7,1751,29.6,160,0,0,0,0,0,0,48.95229257019994,brownout,1,0.75,0,51.39990719870993,24.157956383393667,0.0,24.157956383393667,4.111992575896795,6167.988863845192,42.15116422016959,0.19384284740574964,0
8343,L55522,L,298.7,309.7,1510,40.6,162,0,0,0,0,0,0,53.363085146654,brownout,1,0.75,0,56.0312394039867,26.33468251987375,0.0,26.33468251987375,4.482499152318936,6723.748728478404,43.98604593234987,0.12922856493716642,0
8344,H37757,H,298.8,309.8,1437,48.2,164,0,0,0,0,0,0,57.11937449791811,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.4051079834946,0.12922856493716642,2
8345,L55524,L,298.8,309.7,1609,40.4,169,0,0,0,0,0,0,55.506107784227915,stable_grid,0,1.0,0,55.506107784227915,26.087870658587118,0.0,26.087870658587118,4.440488622738234,6660.73293410735,44.920567572330334,0.32307141234291603,0
8346,H37759,H,298.8,309.8,1490,35.9,171,0,0,0,0,0,0,50.30217985881373,stable_grid,0,1.0,0,50.30217985881373,23.642024533642452,0.0,23.642024533642452,4.024174388705099,6036.261583057648,43.53033508224422,0.12922856493716642,2
8347,L55526,L,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,52.299458215345766,stable_grid,0,1.0,0,52.299458215345766,24.580745361212507,0.0,24.580745361212507,4.183956657227661,6275.934985841492,44.97578337734225,0.32307141234291603,0
8348,L55527,L,298.7,309.6,1665,31.1,178,0,0,0,0,0,0,49.88881376168316,brownout,1,0.75,0,52.38325444976732,24.62012959139064,0.0,24.62012959139064,4.190660355981386,6285.990533972079,45.319466824297585,0.12922856493716642,0
8349,M23208,M,298.7,309.6,1452,42.7,180,0,0,0,0,0,0,54.83356564115594,stable_grid,0,1.0,0,54.83356564115594,25.771775851343293,0.0,25.771775851343293,4.386685251292476,6580.027876938713,46.43916238442253,0.12922856493716642,1
8350,M23209,M,298.7,309.5,1487,33.6,183,0,0,0,0,0,0,49.29902344655565,brownout,1,0.75,0,51.76397461888344,24.329068070875213,0.0,24.329068070875213,4.141117969510675,6211.676954266012,45.9069104648,0.19384284740574964,1
8351,M23210,M,298.7,309.6,1382,48.1,186,0,0,0,0,0,0,57.379478752513904,stable_grid,0,1.0,0,57.379478752513904,26.968355013681535,0.0,26.968355013681535,4.590358300201112,6885.537450301668,48.222618168322676,0.19384284740574964,1
8352,M23211,M,298.7,309.6,1686,26.2,189,0,0,0,0,0,0,46.82921948802812,stable_grid,0,1.0,0,46.82921948802812,22.009733159373216,0.0,22.009733159373216,3.74633755904225,5619.506338563375,45.23735442493354,0.19384284740574964,1
8353,L55532,L,298.6,309.6,1491,36.9,192,0,0,0,0,0,0,52.2477776045026,brownout,1,0.75,0,54.860166484727735,25.784278247822034,0.0,25.784278247822034,4.388813318778219,6583.219978167328,48.345118360719795,0.19384284740574964,0
8354,L55533,L,298.7,309.6,1442,55.6,194,0,0,0,0,0,0,64.65682966851219,stable_grid,0,1.0,0,64.65682966851219,30.388709944200727,0.0,30.388709944200727,5.172546373480976,7758.819560221464,51.87378163808796,0.12922856493716642,0
8355,L55534,L,298.6,309.6,1390,50.3,196,0,0,0,0,0,0,59.80349551730984,stable_grid,0,1.0,0,59.80349551730984,28.107642893135623,0.0,28.107642893135623,4.784279641384788,7176.419462077181,50.59851356637127,0.12922856493716642,0
8356,L55535,L,298.7,309.6,1502,46.7,198,0,0,0,0,0,0,60.07282811432015,voltage_spike,4,1.15,0,58.270643270890545,27.387202337318556,0.0,27.387202337318556,4.6616514616712434,6992.477192506865,50.41207621262075,0.12922856493716642,0
8357,M23216,M,298.6,309.6,1344,59.4,200,0,0,0,0,0,0,65.03035604819324,stable_grid,0,1.0,0,65.03035604819324,30.564267342650822,0.0,30.564267342650822,5.202428483855459,7803.642725783188,52.9448825673073,0.12922856493716642,1
8358,L55537,L,298.5,309.5,1385,46.3,203,1,1,0,0,0,0,57.47266511026959,stable_grid,0,1.0,0,57.47266511026959,27.012152601826706,0.0,27.012152601826706,4.5978132088215675,6896.719813232351,80.9409222651084,0.19384284740574964,0
8359,L55538,L,298.7,309.7,1547,37.4,0,0,0,0,0,0,0,44.31845239358085,stable_grid,0,1.0,0,44.31845239358085,20.829672624982997,0.0,20.829672624982997,3.545476191486468,5318.214287229702,14.532617169014639,0.0,0
8360,M23219,M,298.6,309.6,1525,42.4,2,0,0,0,0,0,0,46.612967081202406,diesel_gen,3,0.95,1,47.07909675201443,0.0,37.8515937886196,37.8515937886196,21.185593538406494,31778.39030760974,25.75407515241783,0.12922856493716642,1
8361,L55540,L,298.6,309.6,1540,35.8,5,0,0,0,0,0,0,43.60753678411267,stable_grid,0,1.0,0,43.60753678411267,20.495542288532953,0.0,20.495542288532953,3.4886029427290133,5232.90441409352,15.09001220408915,0.19384284740574964,0
8362,L55541,L,298.6,309.5,1450,44.3,7,0,0,0,0,0,0,46.67990807660021,brownout,1,0.75,0,49.01390348043022,23.0365346358022,0.0,23.0365346358022,3.921112278434418,5881.668417651627,17.179038159643536,0.12922856493716642,0
8363,L55542,L,298.6,309.6,1353,62.5,9,0,0,0,0,0,0,53.49175294164847,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.471723996338813,0.12922856493716642,0
8364,L55543,L,298.8,309.7,1582,45.0,11,0,0,0,0,0,0,49.15774337736925,stable_grid,0,1.0,0,49.15774337736925,23.104139387363546,0.0,23.104139387363546,3.93261947018954,5898.92920528431,17.858616265462146,0.12922856493716642,0
8365,L55544,L,298.9,309.8,1396,49.0,13,0,0,0,0,0,0,48.32127904757385,stable_grid,0,1.0,0,48.32127904757385,22.71100115235971,0.0,22.71100115235971,3.8657023238059085,5798.553485708862,17.900533884569136,0.12922856493716642,0
8366,M23225,M,298.8,309.8,1551,36.6,15,0,0,0,0,0,0,44.513281920031616,stable_grid,0,1.0,0,44.513281920031616,20.92124250241486,0.0,20.92124250241486,3.5610625536025293,5341.593830403794,16.968045895571436,0.12922856493716642,1
8367,M23226,M,298.9,309.8,1836,22.8,18,0,0,0,0,0,0,39.60374184520138,diesel_gen,3,0.95,1,39.99977926365339,0.0,32.159822527977326,32.159822527977326,17.999900668644024,26999.851002966036,25.962315912726098,0.19384284740574964,1
8368,L55547,L,298.9,309.8,1390,49.9,21,0,0,0,0,0,0,49.00767581610796,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.604490091268225,0.19384284740574964,0
8369,L55548,L,298.9,309.8,1534,42.1,23,0,0,0,0,0,0,47.474359941935305,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.317341724310044,0.12922856493716642,0
8370,L55549,L,298.8,309.7,1953,20.6,25,0,0,0,0,0,0,39.243404147252974,brownout,1,0.75,0,41.20557435461563,19.366619946669346,0.0,19.366619946669346,3.29644594836925,4944.668922553875,17.464431723440143,0.12922856493716642,0
8371,L55550,L,298.8,309.8,1634,33.6,27,0,0,0,0,0,0,44.32936408018443,stable_grid,0,1.0,0,44.32936408018443,20.834801117686684,0.0,20.834801117686684,3.546349126414755,5319.523689622132,18.804969961505876,0.12922856493716642,0
8372,L55551,L,298.7,309.7,1881,21.7,29,0,0,0,0,0,0,39.55443602147038,diesel_gen,3,0.95,1,39.94998038168509,0.0,32.11978422687481,32.11978422687481,17.977491171758288,26966.23675763743,27.685116623702847,0.12922856493716642,0
8373,M23232,M,298.8,309.7,1448,44.8,31,0,0,0,0,0,0,47.92512602505568,brownout,1,0.75,0,50.321382326308466,23.65104969336498,0.0,23.65104969336498,4.025710586104678,6038.565879157017,21.402244478066837,0.12922856493716642,1
8374,M23233,M,298.7,309.7,1362,50.5,34,0,0,0,0,0,0,49.41917751716984,diesel_gen,3,0.95,1,49.91336929234154,0.0,40.1303489110426,40.1303489110426,22.461016181553696,33691.52427233054,31.742759811822577,0.19384284740574964,1
8375,L55554,L,298.8,309.7,1225,63.4,37,0,0,0,0,0,0,52.67050832693918,stable_grid,0,1.0,0,52.67050832693918,24.755138913661412,0.0,24.755138913661412,4.213640666155134,6320.460999232701,23.121171119148592,0.19384284740574964,0
8376,M23235,M,298.8,309.6,1384,48.2,39,0,0,0,0,0,0,48.93082969839456,stable_grid,0,1.0,0,48.93082969839456,22.997489958245442,0.0,22.997489958245442,3.914466375871565,5871.699563807348,22.21108568569766,0.12922856493716642,1
8377,L55556,L,298.8,309.8,1334,49.3,42,0,0,0,0,0,0,48.73870677144785,stable_grid,0,1.0,0,48.73870677144785,22.907192182580488,0.0,22.907192182580488,3.8990965417158283,5848.6448125737425,22.622394291926895,0.19384284740574964,0
8378,L55557,L,298.8,309.7,1336,50.3,44,0,0,0,0,0,0,49.34084935463079,stable_grid,0,1.0,0,49.34084935463079,23.19019919667647,0.0,23.19019919667647,3.9472679483704636,5920.901922555695,23.13605048478517,0.12922856493716642,0
8379,M23238,M,298.8,309.9,1331,61.6,46,0,0,0,0,0,0,54.70440008472755,brownout,1,0.75,0,57.439620088963935,26.996621441813048,0.0,26.996621441813048,4.595169607117115,6892.754410675672,26.107951970407864,0.12922856493716642,1
8380,L55559,L,298.8,309.9,1629,31.9,49,0,0,0,0,0,0,44.12162022950275,stable_grid,0,1.0,0,44.12162022950275,20.737161507866293,0.0,20.737161507866293,3.5297296183602205,5294.594427540331,22.21510882571851,0.19384284740574964,0
8381,L55560,L,298.9,310.0,1776,25.7,51,0,0,0,0,0,0,41.92213281290648,brownout,1,0.75,0,44.01823945355181,20.688572543169347,0.0,20.688572543169347,3.521459156284145,5282.188734426218,22.497414411136013,0.12922856493716642,0
8382,H37795,H,298.8,310.0,1530,38.3,53,0,0,0,0,0,0,46.668659269318056,stable_grid,0,1.0,0,46.668659269318056,21.934269856579483,0.0,21.934269856579483,3.7334927415454446,5600.239112318167,23.68272828312059,0.12922856493716642,2
8383,L55562,L,298.9,310.0,1719,27.3,58,0,0,0,0,0,0,42.624852344486975,diesel_gen,3,0.95,1,43.051100867931844,0.0,34.613085097817205,34.613085097817205,19.37299539056933,29059.493085853996,33.286996016571656,0.32307141234291603,0
8384,M23243,M,298.8,309.9,1495,35.2,60,0,0,0,0,0,0,44.7810236816881,stable_grid,0,1.0,0,44.7810236816881,21.047081130393405,0.0,21.047081130393405,3.582481894535048,5373.722841802572,24.17046652957255,0.12922856493716642,1
8385,L55564,L,298.8,309.7,1450,43.1,63,0,0,0,0,0,0,48.53737061197039,stable_grid,0,1.0,0,48.53737061197039,22.81256418762608,0.0,22.81256418762608,3.882989648957631,5824.484473436447,25.876531557549356,0.19384284740574964,0
8386,H37799,H,298.8,309.8,1563,38.8,65,0,0,0,0,0,0,47.94625563209816,stable_grid,0,1.0,0,47.94625563209816,22.534740147086133,0.0,22.534740147086133,3.8357004505678525,5753.550675851779,25.998902531467458,0.12922856493716642,2
8387,M23246,M,298.9,309.9,1501,37.1,70,0,0,0,0,0,0,46.322474434186105,diesel_gen,3,0.95,1,46.78569917852797,0.0,37.61570213953649,37.61570213953649,21.053564630337586,31580.34694550638,36.408854280552276,0.32307141234291603,1
8388,L55567,L,298.8,309.9,1351,47.2,73,0,0,0,0,0,0,49.49039750828763,stable_grid,0,1.0,0,49.49039750828763,23.260486828895186,0.0,23.260486828895186,3.9592318006630105,5938.847700994515,27.770069574788405,0.19384284740574964,0
8389,L55568,L,298.9,309.9,1365,46.5,75,0,0,0,0,0,0,49.47750459586433,brownout,1,0.75,0,51.951379825657554,24.417148518059047,0.0,24.417148518059047,4.156110386052604,6234.165579078906,28.893264340780725,0.12922856493716642,0
8390,L55569,L,298.8,309.9,1525,39.7,77,0,0,0,0,0,0,48.464644987459195,stable_grid,0,1.0,0,48.464644987459195,22.77838314410582,0.0,22.77838314410582,3.877171598996736,5815.757398495104,28.06612258139442,0.12922856493716642,0
8391,M23250,M,298.8,309.8,1288,61.9,79,0,0,0,0,0,0,55.86610231381654,diesel_gen,3,0.95,1,56.424763336954705,0.0,45.36550972291158,45.36550972291158,25.391143501629617,38086.715252444425,40.99255808344617,0.12922856493716642,1
8392,L55571,L,298.6,309.6,1423,42.7,82,0,0,0,0,0,0,48.786002224617015,brownout,1,0.75,0,51.225302335847864,24.075892097848495,0.0,24.075892097848495,4.098024186867829,6147.036280301744,29.761893124774016,0.19384284740574964,0
8393,M23252,M,298.5,309.6,1502,39.4,84,0,0,0,0,0,0,48.27293586706949,diesel_gen,3,0.95,1,48.75566522574019,0.0,39.199554841495114,39.199554841495114,21.940049351583085,32910.07402737463,39.26827140292308,0.12922856493716642,1
8394,L55573,L,298.5,309.5,1428,43.5,87,0,0,0,0,0,0,49.552547982365056,stable_grid,0,1.0,0,49.552547982365056,23.289697551711576,0.0,23.289697551711576,3.9642038385892047,5946.305757883807,30.003888287105788,0.19384284740574964,0
8395,M23254,M,298.6,309.5,1566,38.1,89,0,0,0,0,0,0,48.698406933582504,diesel_gen,3,0.95,1,49.18539100291833,0.0,39.54505436634634,39.54505436634634,22.13342595131325,33200.13892696988,40.19969810435754,0.12922856493716642,1
8396,M23255,M,298.5,309.5,1483,44.8,92,0,0,0,0,0,0,51.4933767023438,brownout,1,0.75,0,54.068045537460996,25.411981402606667,0.0,25.411981402606667,4.32544364299688,6488.16546449532,32.27509455848398,0.19384284740574964,1
8397,H37810,H,298.6,309.6,1593,33.3,95,0,0,0,0,0,0,46.38395791044007,stable_grid,0,1.0,0,46.38395791044007,21.80046021790683,0.0,21.80046021790683,3.7107166328352053,5566.0749492528075,30.229687080337477,0.19384284740574964,2
8398,L55577,L,298.5,309.6,1724,26.4,100,0,0,0,0,0,0,43.60602766629497,brownout,1,0.75,0,45.78632904960972,21.519574653316567,0.0,21.519574653316567,3.6629063239687776,5494.359485953167,30.824230365392722,0.32307141234291603,0
8399,L55578,L,298.5,309.7,2617,12.1,102,1,0,0,1,0,0,38.14994409900638,diesel_gen,3,0.95,1,38.531443539996445,0.0,30.979280606157143,30.979280606157143,17.3391495929984,26008.724389497598,68.76146127280174,0.12922856493716642,0
8400,L55579,L,298.6,309.7,1294,59.4,104,0,0,0,0,0,0,56.334731584296634,stable_grid,0,1.0,0,56.334731584296634,26.477323844619416,0.0,26.477323844619416,4.506778526743731,6760.167790115596,34.91560462967385,0.12922856493716642,0
8401,L55580,L,298.6,309.6,1533,40.7,106,0,0,0,0,0,0,50.634971004243724,diesel_gen,3,0.95,1,51.14132071428616,0.0,41.11762185428608,41.11762185428608,23.013594321428773,34520.39148214316,43.52882082363858,0.12922856493716642,0
8402,H37815,H,298.5,309.4,1671,31.8,108,0,0,0,0,0,0,46.996622175349195,stable_grid,0,1.0,0,46.996622175349195,22.08841242241412,0.0,22.08841242241412,3.7597297740279356,5639.594661041903,32.48592390906262,0.12922856493716642,2
8403,L55582,L,298.5,309.5,1370,52.4,113,0,0,0,0,0,0,54.84930840344185,diesel_gen,3,0.95,1,55.39780148747627,0.0,44.53983239593092,44.53983239593092,24.929010669364324,37393.51600404648,46.03129753886005,0.32307141234291603,0
8404,L55583,L,298.5,309.6,1462,45.1,115,0,0,0,0,0,0,52.57120299642581,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.86838441324019,0.12922856493716642,0
8405,L55584,L,298.4,309.5,1545,36.6,117,0,0,0,0,0,0,48.81485821467919,brownout,1,0.75,0,51.25560112541315,24.090132528944178,0.0,24.090132528944178,4.100448090033052,6150.672135049578,35.30542534370912,0.12922856493716642,0
8406,M23265,M,298.4,309.5,1484,41.7,119,0,0,0,0,0,0,51.1233884270782,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.931086014556456,0.12922856493716642,1
8407,M23266,M,298.4,309.5,1344,45.3,122,0,0,0,0,0,0,50.87086274198269,brownout,1,0.75,0,53.414405879081826,25.104770763168457,0.0,25.104770763168457,4.273152470326546,6409.72870548982,36.80384031894819,0.19384284740574964,1
8408,L55587,L,298.4,309.5,1357,50.1,125,0,0,0,0,0,0,54.01240543409025,stable_grid,0,1.0,0,54.01240543409025,25.385830554022416,0.0,25.385830554022416,4.32099243472722,6481.48865209083,37.4742407238917,0.19384284740574964,0
8409,M23268,M,298.5,309.6,1572,33.0,127,0,0,0,0,0,0,47.34941774230061,stable_grid,0,1.0,0,47.34941774230061,22.254226338881285,0.0,22.254226338881285,3.7879534193840487,5681.930129076073,35.60556289408254,0.12922856493716642,1
8410,L55589,L,298.5,309.6,1861,26.9,130,0,0,0,0,0,0,46.720861822370566,stable_grid,0,1.0,0,46.720861822370566,21.958805056514166,0.0,21.958805056514166,3.7376689457896455,5606.503418684469,35.87375924651221,0.19384284740574964,0
8411,L55590,L,298.5,309.5,1548,44.5,132,0,0,0,0,0,0,54.826454943684695,stable_grid,0,1.0,0,54.826454943684695,25.768433823531804,0.0,25.768433823531804,4.386116395494776,6579.174593242164,38.84789788467111,0.12922856493716642,0
8412,L55591,L,298.6,309.8,1496,37.7,134,0,0,0,0,0,0,49.61413530849903,diesel_gen,3,0.95,1,50.110276661584024,0.0,40.28866243591356,40.28866243591356,22.549624497712813,33824.43674656922,47.61760506886897,0.12922856493716642,0
8413,M23272,M,298.6,309.7,1314,49.7,136,0,0,0,0,0,0,53.542812470743684,diesel_gen,3,0.95,1,54.07824059545112,0.0,43.4789054387427,43.4789054387427,24.335208267953004,36502.81240192951,49.23495939437851,0.12922856493716642,1
8414,M23273,M,298.6,309.7,1422,49.7,139,0,0,0,0,0,0,56.04497838446598,brownout,1,0.75,0,58.84722730368928,27.65819683273396,0.0,27.65819683273396,4.707778184295143,7061.667276442715,41.27308263802712,0.19384284740574964,1
8415,L55594,L,298.6,309.8,1842,20.1,142,0,0,0,0,0,0,41.60616112969109,brownout,1,0.75,0,43.68646918617564,20.53264051750255,0.0,20.53264051750255,3.4949175348940513,5242.376302341077,36.7759742527222,0.19384284740574964,0
8416,M23275,M,298.7,309.9,1434,53.0,144,0,0,0,0,0,0,58.70608565600813,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.86741738698629,0.12922856493716642,1
8417,M23276,M,298.8,310.1,1585,31.3,147,0,0,0,0,0,0,47.31738717577613,stable_grid,0,1.0,0,47.31738717577613,22.23917197261478,0.0,22.23917197261478,3.7853909740620906,5678.086461093136,38.75711497608182,0.19384284740574964,1
8418,H37831,H,298.8,310.1,1704,30.7,150,0,0,0,0,0,0,48.656899940488785,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42.861718050017416,0.19384284740574964,2
8419,L55598,L,298.9,310.2,1971,23.2,155,0,0,0,0,0,0,45.96467523200545,brownout,1,0.75,0,48.26290899360572,22.683567226994686,0.0,22.683567226994686,3.8610327194884575,5791.549079232686,40.331986443452166,0.32307141234291603,0
8420,L55599,L,299.0,310.3,1431,39.9,157,0,0,0,0,0,0,51.16567951620607,stable_grid,0,1.0,0,51.16567951620607,24.04786937261685,0.0,24.04786937261685,4.093254361296486,6139.881541944729,41.600049509433454,0.12922856493716642,0
8421,L55600,L,298.9,310.4,1546,37.7,159,0,0,0,0,0,0,51.81508757471671,diesel_gen,3,0.95,1,52.33323845046388,0.0,42.075923714172966,42.075923714172966,23.549957302708748,35324.93595406312,52.29911333562467,0.12922856493716642,0
8422,L55601,L,298.9,310.3,1496,36.3,161,0,0,0,0,0,0,50.126825819925685,diesel_gen,3,0.95,1,50.628094078124946,0.0,40.70498763881246,40.70498763881246,22.782642335156225,34173.96350273434,52.056179074333485,0.12922856493716642,0
8423,H37836,H,298.9,310.3,1243,63.0,163,0,0,0,0,0,0,61.16995731798984,stable_grid,0,1.0,0,61.16995731798984,28.749879939455223,0.0,28.749879939455223,4.893596585439187,7340.3948781587815,45.82920348221156,0.12922856493716642,2
8424,L55603,L,299.0,310.4,1452,46.2,168,0,0,0,0,0,0,56.39717315597727,brownout,1,0.75,0,59.21703181377614,27.832004952474783,0.0,27.832004952474783,4.7373625451020915,7106.043817653137,45.97932675246517,0.32307141234291603,0
8425,L55604,L,299.1,310.6,1380,44.7,170,0,0,0,0,0,0,54.03857783609624,diesel_gen,3,0.95,1,54.5789636144572,0.0,43.88148674602359,43.88148674602359,24.56053362650574,36840.80043975861,54.77464728435003,0.12922856493716642,0
8426,L55605,L,299.2,310.6,1567,38.4,172,0,0,0,0,0,0,53.463025376995176,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.23117079825374,0.12922856493716642,0
8427,L55606,L,299.1,310.5,1628,35.9,174,0,0,0,0,0,0,52.78188243950842,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.279349205091805,0.12922856493716642,0
8428,L55607,L,299.1,310.4,1505,46.1,176,0,0,0,0,0,0,58.03182786853746,brownout,1,0.75,0,60.93341926196434,28.638707053123238,0.0,28.638707053123238,4.874673540957147,7312.010311435721,47.806975437669394,0.12922856493716642,0
8429,M23288,M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0,49.59446101557761,brownout,1,0.75,0,52.07418406635649,24.474866511187546,0.0,24.474866511187546,4.165934725308519,6248.902087962779,45.218118484772965,0.12922856493716642,1
8430,L55609,L,299.0,310.3,1577,40.0,181,0,0,0,0,0,0,55.411992771410176,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.42100687493971,0.19384284740574964,0
